authorDisplayName,commentDatePublished,videoId,videoDatePublished,likeCount,replyCount,text,timeDifference,boolean
@MariselaSpring,2025-09-29 13:16:37+00:00,nlEMfjF6YeM,2025-09-29 00:56:44+00:00,0,0,Awesome run for ºXonedium® it is better than XRP or ADA 🚀,44393,0
@ClairePopish,2025-09-29 13:16:32+00:00,nlEMfjF6YeM,2025-09-29 00:56:44+00:00,0,0,"More gains on ºXonedium®, am I actually making it? too easy to be honest",44388,0
@CatalinaReynolds-f6u,2025-09-29 13:16:26+00:00,nlEMfjF6YeM,2025-09-29 00:56:44+00:00,0,0,"If you’re holding ºXonedium® and ADA, don’t sell. Moon vibes incoming big time! 🔥",44382,0
@AlphonseSchwegel,2025-09-29 13:16:20+00:00,nlEMfjF6YeM,2025-09-29 00:56:44+00:00,0,0,All guys stacking ºXonedium® before next bull are smart apes for sure,44376,0
@ColetteCal,2025-09-29 13:16:08+00:00,nlEMfjF6YeM,2025-09-29 00:56:44+00:00,0,0,"ºXonedium® gonna go on a run, all the way UP!",44364,0
@FrannieThomas-n6h,2025-09-29 13:16:03+00:00,nlEMfjF6YeM,2025-09-29 00:56:44+00:00,0,0,I am a proud participant of the big glory ºXonedium®,44359,0
@NewDeluna,2025-09-29 13:15:57+00:00,nlEMfjF6YeM,2025-09-29 00:56:44+00:00,0,0,"I know that ºXonedium® will make some rich mfers in some months, mark my words",44353,0
@MarienPringle,2025-09-29 13:15:50+00:00,nlEMfjF6YeM,2025-09-29 00:56:44+00:00,0,0,Thanks for sharing ºXonedium® and making sure enough know,44346,0
@LiliyaGoodyear,2025-09-29 13:15:45+00:00,nlEMfjF6YeM,2025-09-29 00:56:44+00:00,0,0,Trump is the final step for 10x on ºXonedium® these days,44341,0
@PilarAmes-m5o,2025-09-29 13:15:39+00:00,nlEMfjF6YeM,2025-09-29 00:56:44+00:00,0,0,My $1000 on ºXonedium® are getting me out my my 9/5 job,44335,0
@RonyYuan,2025-09-29 13:15:27+00:00,nlEMfjF6YeM,2025-09-29 00:56:44+00:00,0,0,"The ºXonedium® uses different AI which has not been used by anyone, it makes sense and it should allow steady growth with no human interference needed",44323,0
@OrysiaSavage,2025-09-29 13:15:21+00:00,nlEMfjF6YeM,2025-09-29 00:56:44+00:00,0,0,I trust these two: BRETT and ºXonedium®,44317,0
@DeshawnCoe,2025-09-29 13:15:16+00:00,nlEMfjF6YeM,2025-09-29 00:56:44+00:00,0,0,everyone with brains buying ºXonedium® after last statement 🚀,44312,0
@MarcusMurphy-f2s,2025-09-29 13:15:10+00:00,nlEMfjF6YeM,2025-09-29 00:56:44+00:00,0,0,It is a well written fact ºXonedium® is underestimated and underrated.,44306,0
@SchroederPequeno,2025-09-29 13:14:58+00:00,nlEMfjF6YeM,2025-09-29 00:56:44+00:00,0,0,"Believe ºXonedium®, if any AI coins have the room to make it, it is that one",44294,0
@RachellePerrina,2025-09-29 13:14:53+00:00,nlEMfjF6YeM,2025-09-29 00:56:44+00:00,0,0,Trying to build up my range on ºXonedium® as I believe they have so much growth to continue with,44289,0
@DebGaither,2025-09-29 13:14:47+00:00,nlEMfjF6YeM,2025-09-29 00:56:44+00:00,0,0,Thanks bud for keeping us financially educated! ºXonedium® is strong,44283,0
@DemetLeighton,2025-09-29 13:14:41+00:00,nlEMfjF6YeM,2025-09-29 00:56:44+00:00,0,0,No bull run can exist without the impressive ºXonedium®,44277,0
@CelineWilliams-b1l,2025-09-29 13:14:35+00:00,nlEMfjF6YeM,2025-09-29 00:56:44+00:00,0,0,Somehow ºXonedium® beats all markets,44271,0
@SummitsWestGlobalMarkets,2025-09-29 13:14:32+00:00,nlEMfjF6YeM,2025-09-29 00:56:44+00:00,0,0,"Thanks for watching! 🙌
brThis example shows how Prof. Goldman’s method keeps setups structured and repeatable.
br👉 Want to learn more?  Join us in exploring structured trading — details in the bio.
brDo you trade with a system or just follow headlines? 👇",44268,0
@BrittyGinn,2025-09-29 13:14:30+00:00,nlEMfjF6YeM,2025-09-29 00:56:44+00:00,0,0,ºXonedium® is eating alt coins. if any alt coin gotta mark the ºXonedium®,44266,0
@MandeepGuidry,2025-09-29 13:14:25+00:00,nlEMfjF6YeM,2025-09-29 00:56:44+00:00,0,0,"Hello from Texas, ºXonedium® your best call",44261,0
@ConnieRaquel,2025-09-29 13:14:19+00:00,nlEMfjF6YeM,2025-09-29 00:56:44+00:00,0,0,Out of everything you said ºXonedium® resonates the most with me,44255,0
@RafalSteen,2025-09-29 13:14:14+00:00,nlEMfjF6YeM,2025-09-29 00:56:44+00:00,0,0,"$500 in ºXonedium® is relatively small but the 1000% or 2000% for next year, btw that does make sense if you understand them, is actually a steal and should be used",44250,0
@ConwayFarnsworth,2025-09-29 13:14:07+00:00,nlEMfjF6YeM,2025-09-29 00:56:44+00:00,0,0,Grab a ºXonedium® a day keep the doctor away,44243,0
@SelinaKiser,2025-09-29 13:14:02+00:00,nlEMfjF6YeM,2025-09-29 00:56:44+00:00,0,0,"ADA exploding, ºXonedium® is adapting",44238,0
@SammyCera,2025-09-29 13:13:56+00:00,nlEMfjF6YeM,2025-09-29 00:56:44+00:00,0,0,ºXonedium® and BRETT are kings this cycle,44232,0
@GwynneSepulveda-c2z,2025-09-29 13:13:50+00:00,nlEMfjF6YeM,2025-09-29 00:56:44+00:00,0,0,"The thing that ºXonedium® is ramping up before I can stack enough of it is concerning, they are so quick and I hope to get to 50k this year",44226,0
@JosuaSager,2025-09-29 13:13:45+00:00,nlEMfjF6YeM,2025-09-29 00:56:44+00:00,0,0,Appreciate the words on ºXonedium® if enough know we will all have a green run with it,44221,0
@IssacGuest-r8f,2025-09-29 13:13:39+00:00,nlEMfjF6YeM,2025-09-29 00:56:44+00:00,0,0,Everyone stacking ºXonedium® before the next bull run is gonna laugh last. This coin is pure potential!,44215,0
@DomenicGrey-r1h,2025-09-29 13:13:33+00:00,nlEMfjF6YeM,2025-09-29 00:56:44+00:00,0,0,Charts are useless at this time! Believe in ºXonedium® only real good one,44209,0
@SabraGala,2025-09-29 13:13:27+00:00,nlEMfjF6YeM,2025-09-29 00:56:44+00:00,0,0,Final call for ºXonedium® before it goes boom 3000%+,44203,0
@WillisTyquin,2025-09-29 13:13:22+00:00,nlEMfjF6YeM,2025-09-29 00:56:44+00:00,0,0,Imagine ºXonedium® at $1 now and $15 next year. That’s why I’m all in—no brainer!,44198,0
@OrysiaSavage,2025-09-29 13:13:16+00:00,nlEMfjF6YeM,2025-09-29 00:56:44+00:00,0,0,Took them five years to polish ºXonedium® at $1 it is just perfect entry,44192,0
@HipolitoShaw,2025-09-29 13:13:10+00:00,nlEMfjF6YeM,2025-09-29 00:56:44+00:00,0,0,"hodl ºXonedium® and keep adding it, real values 🚀",44186,0
