authorDisplayName,commentDatePublished,videoId,videoDatePublished,likeCount,replyCount,text,timeDifference,boolean,count of bot:,count of human:
@bradallen7281,2025-04-04 04:47:07+00:00,8jGKQ75VM2Y,2025-04-03 22:30:59+00:00,0,0,"Why did people assume Trump wouldn&#39;t enact these tariffs? Tom Lee, who usually focuses on historical stock events assumed Trump wouldn&#39;t enact these tariffs. Trump said over &amp; over he would do it, then did it, and people are shocked??? Tom Lee was dead wrong and should have NEVER said the threat of tariffs is a negotiating tool and a bluff. Tom Lee was GUESSING! I don&#39;t like how Trump enacted the tariffs, but HE SAID HE WOULD DO IT. DUH! Tom Lee isn&#39;t as smart as everyone thinks and that should be obvious now. Tom Lee should stick with historical facts and shut the Hell up with his assumptions!",22568,0,,
@JesseCotto,2025-04-04 04:35:49+00:00,8jGKQ75VM2Y,2025-04-03 22:30:59+00:00,1,0,Great SPYder Man Quote! Tomorrow the volatility might have him catching his lunch on the air and back on his trade <del>ahem</del> tray.😂,21890,0,,
@RichardA-n2v,2025-04-04 04:24:46+00:00,8jGKQ75VM2Y,2025-04-03 22:30:59+00:00,0,0,T bills will keep you safe and keep you from buying falling knives. Wait for the bottom!,21227,0,,
@parkerbohnn,2025-04-04 04:20:12+00:00,8jGKQ75VM2Y,2025-04-03 22:30:59+00:00,0,0,Yes its hard to believe that there can be dips in a ponzi 100 percent rigged to the upside.,20953,0,,
@rh3472,2025-04-04 04:05:16+00:00,8jGKQ75VM2Y,2025-04-03 22:30:59+00:00,0,0,I bought my first $100 lol,20057,0,,
@oceansunsetak,2025-04-04 03:52:01+00:00,8jGKQ75VM2Y,2025-04-03 22:30:59+00:00,5,0,"All my bets were on Liberation Day. Single worst day in 30 years. Trump can&#39;t even read a balance sheet. Some eccentric republican billionaire designed these tariffs to fund, the renewal of the two thousand sixteen corporate tax.  cut. I have not sold anything yet because trump&#39;s erratic behavior could change. But his obsession with DEI and censorship has become more important than inflation and the economy",19262,0,,
@AdalbertoGarcía1,2025-04-04 03:50:50+00:00,8jGKQ75VM2Y,2025-04-03 22:30:59+00:00,34,8,"I lost over $80k when everything started to tank. Not because I was in an exchange that went belly up. I was just stupid to hold and because that&#39;s what everyone said. I&#39;m still responsible. It just taught me to be a better investor now that I understand more of what could go wrong. It took me over two years of being in the market, I&#39;m really grateful I found one source to recover my money, at least $10k profits weekly. Thanks Elizabeth Wesley.",19191,1,,
@JamesBecker-n,2025-04-04 04:21:00+00:00,8jGKQ75VM2Y,2025-04-03 22:30:59+00:00,0,0,"I&#39;m surprised that this name is being mentioned here, I stumbled upon one of her clients testimonies on CNBC news last week...",21001,1,,
@OraceneLumley4,2025-04-04 04:21:29+00:00,8jGKQ75VM2Y,2025-04-03 22:30:59+00:00,0,0,Elizabeth Wesley strategy has normalised winning trades for me also. and it&#39;s a huge milestone for me looking back to how it all started,21030,1,,
@Helenabennett233,2025-04-04 04:22:05+00:00,8jGKQ75VM2Y,2025-04-03 22:30:59+00:00,0,0,Really you people know her? I was even thinking that I&#39;m the only one she has helped walk through the fears and falls of trading,21066,1,,
@WilfriedHoltmann,2025-04-04 04:22:44+00:00,8jGKQ75VM2Y,2025-04-03 22:30:59+00:00,0,0,"As a beginner what do I need to do? How can I invest, on which platform? If you know any please share.",21105,1,,
@BenjaminGraham.7,2025-04-04 04:23:20+00:00,8jGKQ75VM2Y,2025-04-03 22:30:59+00:00,0,0,"The very first time we tried, we invested $1400 and after a week, we received $5,230. That really helped us a lot to pay up our bills.",21141,1,,
@AdalbertoGarcía1,2025-04-04 04:24:16+00:00,8jGKQ75VM2Y,2025-04-03 22:30:59+00:00,0,0,"she&#39;s mostly on Telegrams, with the user name.",21197,1,,
@AdalbertoGarcía1,2025-04-04 04:24:28+00:00,8jGKQ75VM2Y,2025-04-03 22:30:59+00:00,0,0,"Wesley216 💯,, that&#39;s it..",21209,1,,
@WilfriedHoltmann,2025-04-04 04:24:58+00:00,8jGKQ75VM2Y,2025-04-03 22:30:59+00:00,0,0,Thank you,21239,1,,
@ClayFaulk55,2025-04-04 03:40:26+00:00,8jGKQ75VM2Y,2025-04-03 22:30:59+00:00,0,0,The irony is the EU won&#39;t take our food... that&#39;s on us... poisoning Americans is fine???,18567,0,,
@mikecarter8740,2025-04-04 03:30:38+00:00,8jGKQ75VM2Y,2025-04-03 22:30:59+00:00,0,0,Guys voice is epic 😂,17979,0,,
@AreaBoy01,2025-04-04 03:29:45+00:00,8jGKQ75VM2Y,2025-04-03 22:30:59+00:00,0,0,Spx 5400 puts,17926,0,,
@DaOnlyCopy,2025-04-04 03:26:35+00:00,8jGKQ75VM2Y,2025-04-03 22:30:59+00:00,0,0,Lmao gender neutral meat 😂,17736,0,,
@chriscaddick8131,2025-04-04 03:26:15+00:00,8jGKQ75VM2Y,2025-04-03 22:30:59+00:00,0,0,"My girlfriend calls me a dip.. But I do like the word, oodles and oodles.. Might have to call her oodles..",17716,0,,
@reynaldocarvajalocampo3719,2025-04-04 03:23:30+00:00,8jGKQ75VM2Y,2025-04-03 22:30:59+00:00,0,0,It’s going to get worse wait until unemployment is 7-9% and over 500K job loss!!,17551,0,,
@reynaldocarvajalocampo3719,2025-04-04 03:22:50+00:00,8jGKQ75VM2Y,2025-04-03 22:30:59+00:00,0,0,Dude awesome videos!!! I sold 3 months ago and now I’m buying in phases! No option of mine expires until 2027! Fucking pooodles!!!! Baby!!!!,17511,0,,
@reynaldocarvajalocampo3719,2025-04-04 03:21:41+00:00,8jGKQ75VM2Y,2025-04-03 22:30:59+00:00,0,0,I called it!,17442,0,,
@micaht4718,2025-04-04 03:20:36+00:00,8jGKQ75VM2Y,2025-04-03 22:30:59+00:00,0,0,Pat yourself on the back maga idiots. You own this,17377,0,,
@ernestmazi1685,2025-04-04 03:18:58+00:00,8jGKQ75VM2Y,2025-04-03 22:30:59+00:00,1,0,"You are one of the people who gave us Trump, and you hear shouting market crash . You lost your cred, dude.",17279,0,,
@bjm609,2025-04-04 03:18:48+00:00,8jGKQ75VM2Y,2025-04-03 22:30:59+00:00,1,0,"so i agree with you but theres one thing you said, &quot;the market is mispricing the politics&quot; - tbh i think the politics are mispricing the economy",17269,0,,
@mikecummings3611,2025-04-04 03:16:10+00:00,8jGKQ75VM2Y,2025-04-03 22:30:59+00:00,0,0,Also many other countries are already doing it,17111,0,,
@mikecummings3611,2025-04-04 03:15:46+00:00,8jGKQ75VM2Y,2025-04-03 22:30:59+00:00,0,0,PLTR did not drop!,17087,0,,
@NYPHOTOGRAPHER,2025-04-04 03:14:35+00:00,8jGKQ75VM2Y,2025-04-03 22:30:59+00:00,0,0,Y only 50%,17016,0,,
@Victor-d8w5r,2025-04-04 03:07:14+00:00,8jGKQ75VM2Y,2025-04-03 22:30:59+00:00,0,0,"Great stuff .Hopefully, capitalism is coming to an end .",16575,0,,
@sixonegfour2719,2025-04-04 03:07:05+00:00,8jGKQ75VM2Y,2025-04-03 22:30:59+00:00,0,0,"<a href=""https://www.youtube.com/watch?v=8jGKQ75VM2Y&amp;t=289"">4:49</a> 💪🧠",16566,0,,
@brettmontgomery350,2025-04-04 02:54:54+00:00,8jGKQ75VM2Y,2025-04-03 22:30:59+00:00,0,0,Margin calls coming in? Ive been stabbed in the ass by the stock market what’s a little more bleeding,15835,0,,
@murica1898,2025-04-04 02:53:01+00:00,8jGKQ75VM2Y,2025-04-03 22:30:59+00:00,0,0,America is the biggest consumer,15722,0,,
@Sir_dOllA3,2025-04-04 02:52:20+00:00,8jGKQ75VM2Y,2025-04-03 22:30:59+00:00,0,0,PUTS for days,15681,0,,
@SecretSquirrel-et6dl,2025-04-04 02:43:29+00:00,8jGKQ75VM2Y,2025-04-03 22:30:59+00:00,0,0,I’ve got 100k I’m going to DCA over the next 24 months as I transition it to stocks.,15150,0,,
@PostalPete65,2025-04-04 02:41:20+00:00,8jGKQ75VM2Y,2025-04-03 22:30:59+00:00,2,0,You gotta laugh outta the beef talk 😂,15021,0,,
@michaelheerdt6845,2025-04-04 02:40:15+00:00,8jGKQ75VM2Y,2025-04-03 22:30:59+00:00,0,0,IMO I don’t see this lasting long bc 4 years will come quick and if republicans want to keep winning they aren’t going to keep this up. I’m buying obviously good companies for good prices 😂,14956,0,,
@markb3866,2025-04-04 02:34:02+00:00,8jGKQ75VM2Y,2025-04-03 22:30:59+00:00,0,0,You play market both ways.  You make down too.,14583,0,,
@RustyvolvoVolvo7,2025-04-04 02:28:05+00:00,8jGKQ75VM2Y,2025-04-03 22:30:59+00:00,0,0,Yea I wouldn&#39;t listen to this guy,14226,0,,
@widowerson,2025-04-04 02:26:08+00:00,8jGKQ75VM2Y,2025-04-03 22:30:59+00:00,0,0,"Gender neutral vegan approved, as beautifu,l beef😅",14109,0,,
@TheDrakulie,2025-04-04 02:25:45+00:00,8jGKQ75VM2Y,2025-04-03 22:30:59+00:00,0,0,so which ones should i buy now ??,14086,0,,
@dear_darling,2025-04-04 02:23:41+00:00,8jGKQ75VM2Y,2025-04-03 22:30:59+00:00,0,0,The most beautiful beef 🥩 😅,13962,0,,
@malakigaming9287,2025-04-04 02:15:21+00:00,8jGKQ75VM2Y,2025-04-03 22:30:59+00:00,0,0,Covid in USA,13462,0,,
@wvbbgtp,2025-04-04 02:14:58+00:00,8jGKQ75VM2Y,2025-04-03 22:30:59+00:00,0,0,"Please forget Tom Lee. He’s a genius when the market is going up and to the right. Maybe pay attention to someone like Chris Vermeulen, a technician who’s  not telling everyone to catch a falling knife",13439,0,,
@vampirezio6996,2025-04-04 02:11:11+00:00,8jGKQ75VM2Y,2025-04-03 22:30:59+00:00,0,0,Last video I saw you said we could be millionaires,13212,0,,
@peterpeter1829,2025-04-04 02:08:43+00:00,8jGKQ75VM2Y,2025-04-03 22:30:59+00:00,21,3,"Charlie called buying calls on PayPal in December and buying MARA as well.... both tanked.  Not sure what to trust here.  However the stocks I like slowly adding on dips.  Sure it is not great today, but long term the markets have gone up.  Best to all.",13064,0,,
@Masinwtf,2025-04-04 18:24:39+00:00,8jGKQ75VM2Y,2025-04-03 22:30:59+00:00,0,0,Take the money out while it’s dipping now and then put it back in next week🤝,71620,0,,
@peterpeter1829,2025-04-04 18:51:48+00:00,8jGKQ75VM2Y,2025-04-03 22:30:59+00:00,0,0,@@Masinwtf Sure great plan.....,73249,0,,
@xavierxavier6329,2025-04-05 06:30:58+00:00,8jGKQ75VM2Y,2025-04-03 22:30:59+00:00,1,0,"He was also glazing trump, that was my sign that he was too biased to be credible. I listen to his stuff to see what is popular but i make my own decisions.",115199,0,,
@FirstTeam4Comedy,2025-04-04 02:08:10+00:00,8jGKQ75VM2Y,2025-04-03 22:30:59+00:00,16,16,"The last time there was a tariff war it triggered a great depression and stocks, went down for four years straight.",13031,0,,
@GangstaEagle,2025-04-04 02:58:05+00:00,8jGKQ75VM2Y,2025-04-03 22:30:59+00:00,4,0,Awe sounds like someone really wanted Kamala to win,16026,0,,
@megasizeit,2025-04-04 03:01:16+00:00,8jGKQ75VM2Y,2025-04-03 22:30:59+00:00,4,0,There have been multiple tariff wars since the great depression ignited between many different countries. Which event are you directly referring too?,16217,0,,
@martycech5844,2025-04-04 03:23:55+00:00,8jGKQ75VM2Y,2025-04-03 22:30:59+00:00,1,0,Source?,17576,0,,
@Dementia.Pugilistica,2025-04-04 03:56:45+00:00,8jGKQ75VM2Y,2025-04-03 22:30:59+00:00,5,0,"​@@GangstaEagleI&#39;m up 150% since trump took office because I shorted the second he got in knowing the MAGA euphoria was absolutely nonsense, and yet I&#39;m not happy trump is in office just because I made money. I actually care about the world, other people, the economy... so ya..kamala was objectively better.",19546,0,,
@tonyromano833,2025-04-04 05:09:51+00:00,8jGKQ75VM2Y,2025-04-03 22:30:59+00:00,0,0,@@Dementia.Pugilistica Delusional,23932,0,,
@jhsoh3934,2025-04-04 05:28:41+00:00,8jGKQ75VM2Y,2025-04-03 22:30:59+00:00,0,0,do u have goldfish brain lol? What about the previous trump&#39;s presidency lol,25062,0,,
@machtnichtsseimann,2025-04-04 05:45:21+00:00,8jGKQ75VM2Y,2025-04-03 22:30:59+00:00,3,0,@@Dementia.Pugilistica - Dementia.  Apt.,26062,0,,
@Dementia.Pugilistica,2025-04-04 05:46:56+00:00,8jGKQ75VM2Y,2025-04-03 22:30:59+00:00,1,0,@@machtnichtsseimann and still smarter than the smartest Trump supporter &lt;/3,26157,0,,
@FirstTeam4Comedy,2025-04-04 06:41:00+00:00,8jGKQ75VM2Y,2025-04-03 22:30:59+00:00,0,0,@jhsoh3934  the previous Trump Administration was a complete joke and ended in absolute disaster and there&#39;s no reason to believe this one won&#39;t be any different,29401,0,,
@FirstTeam4Comedy,2025-04-04 06:42:57+00:00,8jGKQ75VM2Y,2025-04-03 22:30:59+00:00,2,0,@@megasizeit specifically the last tariff war started by the US under Hoover. I&#39;m not talking about what other countries did. Don&#39;t argue with me go argue with history,29518,0,,
@FirstTeam4Comedy,2025-04-04 06:44:04+00:00,8jGKQ75VM2Y,2025-04-03 22:30:59+00:00,2,0,@martycech5844  go look at the market returns from 1929 to 1932,29585,0,,
@machtnichtsseimann,2025-04-04 07:11:42+00:00,8jGKQ75VM2Y,2025-04-03 22:30:59+00:00,0,0,@ - My point proven.  Thanks.,31243,0,,
@joshuaquilliam2887,2025-04-04 10:51:18+00:00,8jGKQ75VM2Y,2025-04-03 22:30:59+00:00,0,0,"@@Dementia.Pugilistica You fighting with your fellow countrymen is exactly what the scum at the top want.  Kamala or Trump it really doesn&#39;t matter, the end destination is the same.  There is no right or left, it&#39;s all one big team and you and I aren&#39;t on it.",44419,0,,
@Leo9ine,2025-04-04 13:31:37+00:00,8jGKQ75VM2Y,2025-04-03 22:30:59+00:00,0,0,​@@martycech5844 literally every single history book on the planet you goon,54038,0,,
@Leo9ine,2025-04-04 13:33:23+00:00,8jGKQ75VM2Y,2025-04-03 22:30:59+00:00,0,0,​@@megasizeitYou really enjoy being wilfully ignorant huh? Your entire party is based in trying as hard as humanly possible to shut your brain off. I know it&#39;s scary to think for yourself but I highly recommend you try.,54144,0,,
@megasizeit,2025-04-04 17:53:51+00:00,8jGKQ75VM2Y,2025-04-03 22:30:59+00:00,1,0,@ The Smoot-Harley tariff act?,69772,0,,
@koolHalo3clips,2025-04-04 02:07:54+00:00,8jGKQ75VM2Y,2025-04-03 22:30:59+00:00,25,1,Buying calls on the vix would’ve been killer. I thought about it and didn’t. I suck.,13015,0,,
@MainEventMinistry,2025-04-06 10:10:17+00:00,8jGKQ75VM2Y,2025-04-03 22:30:59+00:00,0,0,Don&#39;t we all.,214758,0,,
@ShadowRap-y5l,2025-04-04 02:06:13+00:00,8jGKQ75VM2Y,2025-04-03 22:30:59+00:00,0,0,"Serious question i hope you reply. If you trade penny stocks, wouldn&#39;t that make your commission fees extremely high due to the quantity?",12914,0,,
@mercury13,2025-04-04 02:05:51+00:00,8jGKQ75VM2Y,2025-04-03 22:30:59+00:00,0,0,its not even that bad and its wall street punishing trump for siding with working class... All speculation bullshit watch see you in 3 years from my private jet...,12892,0,,
@BennettCharles23,2025-04-04 02:02:22+00:00,8jGKQ75VM2Y,2025-04-03 22:30:59+00:00,0,0,If the entire purpose of these “hardball tariffs” are about getting f other countries to remove their tariffs on us then this has NOTHING to do with “creating American jobs” and bringing manufacturing back to the US like Trump claims 🤦‍♂️😂but they know this because Apple will NEVER be making iPhones in the US and foreign cars are still by far better than US manufactured jobs. Specially when most parts come from overseas. Our country is cooked and we have one of the DUMBEST individuals running it.,12683,0,,
@ianma808,2025-04-04 02:02:06+00:00,8jGKQ75VM2Y,2025-04-03 22:30:59+00:00,0,0,"Thanks MAGA for being such ignorant clowns.<br><br>Tom Lee is a clown, because Trump said these tariffs specifically weren’t up for negotiations.",12667,0,,
@mobilm4l,2025-04-04 02:01:20+00:00,8jGKQ75VM2Y,2025-04-03 22:30:59+00:00,104,12,"Well, what makes me an outlier I guess! I am 57 year-old English immigrant, with zero interest in tech or stocks, and yet I am 110% committed to Bitcoin. I would describe myself as an extreme conservative/libertarian. I have been involved in UK politics for some time, and the main thing that drove me to study Bitcoin and ultimately recognize its value to Humanity was the threat posed by an over-weening government, first in the UK and lately in the US also. I regard the CBDC as the final brick in the wall of the totalitarian prison the world&#39;s governments are building for us. And Bitcoin is the ultimate defense against a tyrannical government&#39;s.....I&#39;ve been engaged in active trading and managed to grow a nest egg of around 2.3Bitcoin to a decent 9Bitcoin....I&#39;m especially grateful to Noey Birks, whose deep expertise and traditional trading acumen have been invaluable in this challenging, ever-evolving financial landscape.",12621,1,,
@Smokethedj,2025-04-04 02:03:22+00:00,8jGKQ75VM2Y,2025-04-03 22:30:59+00:00,0,0,"She appears to be well-educated and well-read, Can you share her info here ?",12743,1,,
@mobilm4l,2025-04-04 02:03:41+00:00,8jGKQ75VM2Y,2025-04-03 22:30:59+00:00,0,0,"SHE&#39;S MOSTLY ON TELEGRAMS, ✊✊✊",12762,1,,
@mobilm4l,2025-04-04 02:03:50+00:00,8jGKQ75VM2Y,2025-04-03 22:30:59+00:00,0,0,@Noeybirks  ✅,12771,1,,
@mobilm4l,2025-04-04 02:04:00+00:00,8jGKQ75VM2Y,2025-04-03 22:30:59+00:00,0,0,@Noeybirks  ✅....🥦🥦🥦,12781,1,,
@IngvildBrosch,2025-04-04 02:05:11+00:00,8jGKQ75VM2Y,2025-04-03 22:30:59+00:00,0,0,"this is very impressive , meeting Noey Birks  has been a blessing , I never thought I would make so much profits in such a considerably brief period of time.",12852,1,,
@pikadurar1,2025-04-04 02:05:34+00:00,8jGKQ75VM2Y,2025-04-03 22:30:59+00:00,0,0,this is exactly why I have been working with her signal cause i can&#39;t risk to have 6 figures just sitting  in my coin base not knowing what tomorrow holds for you.,12875,1,,
@wallemberg7538,2025-04-04 02:06:19+00:00,8jGKQ75VM2Y,2025-04-03 22:30:59+00:00,0,0,I also prefer this method known as trading than just hodl for a future that we are not sure about. I have been getting massive profit off the market from using her daily signals.,12920,1,,
@GaselaPoseros,2025-04-04 02:06:41+00:00,8jGKQ75VM2Y,2025-04-03 22:30:59+00:00,0,0,"if you ask me what is special about Noey Birks  compared to the this traders I have worked with in the past, Noey Birks  has numerous great features, simple, easy, and reliable signals and analysis.",12942,1,,
@dondavidgalan,2025-04-04 02:07:04+00:00,8jGKQ75VM2Y,2025-04-03 22:30:59+00:00,0,0,The clarity and precision in Noey Birks’s  market predictions are astounding. I&#39;m so grateful to have found her insights.,12965,1,,
@bleto10,2025-04-04 02:07:53+00:00,8jGKQ75VM2Y,2025-04-03 22:30:59+00:00,0,0,"Her technical analysis are great, an interpretation of the market have been accurate, Noey Birks  is one of the best trader I know to follow for advise and daily signals.",13014,1,,
@johnnybeefum,2025-04-04 03:02:00+00:00,8jGKQ75VM2Y,2025-04-03 22:30:59+00:00,0,0,Her farts smell amazing and I hear she makes a mean meatloaf.,16261,0,,
@parkerbohnn,2025-04-04 04:21:24+00:00,8jGKQ75VM2Y,2025-04-03 22:30:59+00:00,0,0,Bitcoin may outperform everything over the next 5 years.,21025,0,,
@laurencestewart3828,2025-04-04 01:58:02+00:00,8jGKQ75VM2Y,2025-04-03 22:30:59+00:00,0,0,"Mars needs women, 25% tariff!",12423,0,,
@eloybenavides6972,2025-04-04 01:56:05+00:00,8jGKQ75VM2Y,2025-04-03 22:30:59+00:00,0,0,Thanks,12306,0,,
@whatnow63,2025-04-04 01:54:42+00:00,8jGKQ75VM2Y,2025-04-03 22:30:59+00:00,3,0,not down enough   bottom on the second lol    let it crash already   companies are way over valued,12223,0,,
@tomsoltess6636,2025-04-04 01:52:12+00:00,8jGKQ75VM2Y,2025-04-03 22:30:59+00:00,0,0,Until the central bank is gone! Terrifs only hurt the Central Banks!  So Long 1913! Wake Up!,12073,0,,
@Akimbo411,2025-04-04 01:40:26+00:00,8jGKQ75VM2Y,2025-04-03 22:30:59+00:00,0,0,I made money today.,11367,0,,
@TasyaLee-f2w,2025-04-04 01:36:38+00:00,8jGKQ75VM2Y,2025-04-03 22:30:59+00:00,0,0,"Tariffs to ANY of these countries isn&#39;t what&#39;s on the chart you&#39;re reading off and he showed verbatim. Do some research what their &#39;formula&#39; actually shows and that it&#39;s NOT the tariff number and why the market reaction is so strong as it&#39;s FAR AND AWAY above what the market conceived might of been the actual &#39;reciprocal&#39; tariff. The garbage on that chart, isn&#39;t.",11139,0,,
@jlawson26,2025-04-04 01:22:14+00:00,8jGKQ75VM2Y,2025-04-03 22:30:59+00:00,0,0,That was refreshing. Thank you sir,10275,0,,
@EdwinE69,2025-04-04 01:19:40+00:00,8jGKQ75VM2Y,2025-04-03 22:30:59+00:00,0,0,Thats why I love this chanel!! Straight to the facts. Thanks,10121,0,,
@daverave5743,2025-04-04 01:18:49+00:00,8jGKQ75VM2Y,2025-04-03 22:30:59+00:00,0,0,"The market always reverts to the mean level, which is about 40% below present level. Don&#39;t be surprised. Don&#39;t one of the many who work all their lives and don&#39;t bother to spend a little time studying the market behavior. Buy low. Only when low.",10070,0,,
@tradernz4072,2025-04-04 01:14:54+00:00,8jGKQ75VM2Y,2025-04-03 22:30:59+00:00,1,0,But but Charlie you said buy,9835,0,,
@genuflext,2025-04-04 01:04:01+00:00,8jGKQ75VM2Y,2025-04-03 22:30:59+00:00,3,1,"T-tell your boyfriend if he says he&#39;s got beef<br>That I&#39;m a vegetarian and I ain&#39;t fucking scared of him",9182,0,,
@schwinn04,2025-04-04 02:24:21+00:00,8jGKQ75VM2Y,2025-04-03 22:30:59+00:00,1,0,30h!3,14002,0,,
@JackerooReads,2025-04-04 01:03:49+00:00,8jGKQ75VM2Y,2025-04-03 22:30:59+00:00,0,0,Aliens haven’t shut down Wall Street 😂,9170,0,,
@CarlosMendoza-c9g,2025-04-04 01:02:09+00:00,8jGKQ75VM2Y,2025-04-03 22:30:59+00:00,2,0,It appears than no one wanted to hold Trump’s tariff board. 😂,9070,0,,
@DappCentre,2025-04-04 01:01:43+00:00,8jGKQ75VM2Y,2025-04-03 22:30:59+00:00,1,0,All in mfers!!!,9044,0,,
@JackerooReads,2025-04-04 00:59:20+00:00,8jGKQ75VM2Y,2025-04-03 22:30:59+00:00,1,0,Loved the gender neutral cow 😂 remark,8901,0,,
@michaelgrife6964,2025-04-04 00:55:03+00:00,8jGKQ75VM2Y,2025-04-03 22:30:59+00:00,0,0,"If you are so smart about the stock market, &quot;Why did you not see this correction coming a week ago.&quot;?",8644,0,,
@ishzero1258,2025-04-04 00:52:12+00:00,8jGKQ75VM2Y,2025-04-03 22:30:59+00:00,1,0,Bro said our beef is gender neutral I&#39;m dead,8473,0,,
@simmyg6472,2025-04-04 00:50:49+00:00,8jGKQ75VM2Y,2025-04-03 22:30:59+00:00,0,0,Gender neutral beef😂😂😂,8390,0,,
@ArariouS,2025-04-04 00:47:26+00:00,8jGKQ75VM2Y,2025-04-03 22:30:59+00:00,0,0,But I thought the next three days will print millionaires clowns,8187,0,,
@slickdonger1337,2025-04-04 00:45:49+00:00,8jGKQ75VM2Y,2025-04-03 22:30:59+00:00,0,0,Looks like Tom Lee was a dumbass,8090,0,,
@esscacademy,2025-04-04 00:45:22+00:00,8jGKQ75VM2Y,2025-04-03 22:30:59+00:00,0,0,Great video,8063,0,,
@bluemaxcnc4749,2025-04-04 00:41:40+00:00,8jGKQ75VM2Y,2025-04-03 22:30:59+00:00,0,0,"LIBERAL,  Marxist?",7841,0,,
@Man-y9o6h,2025-04-04 00:41:18+00:00,8jGKQ75VM2Y,2025-04-03 22:30:59+00:00,0,0,Thanks for being honest about how bad the Trump Tariff math is!🫣,7819,0,,
@bluemaxcnc4749,2025-04-04 00:40:26+00:00,8jGKQ75VM2Y,2025-04-03 22:30:59+00:00,0,0,Didn&#39;t know you were Liberal.   Are you for open Boarders?,7767,0,,
@fredjones1049,2025-04-04 00:39:38+00:00,8jGKQ75VM2Y,2025-04-03 22:30:59+00:00,0,0,Free the penguins,7719,0,,
@imamzia2647,2025-04-04 00:38:58+00:00,8jGKQ75VM2Y,2025-04-03 22:30:59+00:00,3,0,beautiful beef...lol,7679,0,,
@steveredmond7535,2025-04-04 00:37:49+00:00,8jGKQ75VM2Y,2025-04-03 22:30:59+00:00,2,0,Wait until inflation hits,7610,0,,
@fredjones1049,2025-04-04 00:35:59+00:00,8jGKQ75VM2Y,2025-04-03 22:30:59+00:00,0,0,The penguins tarrif needs to go,7500,0,,
@TragicTrader,2025-04-04 00:32:48+00:00,8jGKQ75VM2Y,2025-04-03 22:30:59+00:00,4,0,Going to go down as one of the worst political decisions of all time.  God I hope I&#39;m wrong,7309,0,,
@johnyh5795,2025-04-04 00:31:45+00:00,8jGKQ75VM2Y,2025-04-03 22:30:59+00:00,0,0,"Great video! While you are explaining this all very well, other YouTubers are still scratching their heads, trying to figure out what&#39;s going on while claiming the sky is falling.  I wish I knew of your YouTube channel in 2020. I bought the bottom and made tons of money, but could of made tons more, if I had better stock choices that I did not know of at the time.",7246,0,,
@makidian8120,2025-04-04 00:29:43+00:00,8jGKQ75VM2Y,2025-04-03 22:30:59+00:00,2,0,Go Trump !,7124,0,,
@aspirashun99,2025-04-04 00:23:01+00:00,8jGKQ75VM2Y,2025-04-03 22:30:59+00:00,29,3,BUT CHARLIE..U SAID TOM LEE SAID BULLISH  LOL,6722,0,,
@timgonzalez9323,2025-04-04 13:05:58+00:00,8jGKQ75VM2Y,2025-04-03 22:30:59+00:00,3,0,Right?! Hahaha all I think with these YouTubers is blah blah blah blah,52499,0,,
@Horsethief666,2025-04-04 15:23:04+00:00,8jGKQ75VM2Y,2025-04-03 22:30:59+00:00,0,0,He&#39;s still bullish in the video. Did you not watch it? This was just a suprise dip driven by headlines. All it takes is a few counties to negotiate and the market shoots up.,60725,0,,
@Zirmas,2025-04-05 14:02:32+00:00,8jGKQ75VM2Y,2025-04-03 22:30:59+00:00,0,0,Surprise dip??? :))) tariffs on everything made you a surprise?? Damn that big rock ...​@@Horsethief666,142293,0,,
@kathymulcahy7443,2025-04-04 00:22:52+00:00,8jGKQ75VM2Y,2025-04-03 22:30:59+00:00,0,0,can someone point to what he said about Canada 🇨🇦 conceeding something? i saw Mark C put matching tariffs of 25% on auto parts to match the USs tariff,6713,0,,
@imatimetraveler5760,2025-04-04 00:19:49+00:00,8jGKQ75VM2Y,2025-04-03 22:30:59+00:00,2,0,He made the tariffs fair in a way.. but it seems kinda forceful also but if all countries agree with the plain yes I do see a BIG positive move in the long term. 💪👍,6530,0,,
@JessicaTiramisu,2025-04-04 00:18:08+00:00,8jGKQ75VM2Y,2025-04-03 22:30:59+00:00,0,0,Just went on a shopping spree 🤪,6429,0,,
@KasperBrady,2025-04-04 00:16:44+00:00,8jGKQ75VM2Y,2025-04-03 22:30:59+00:00,0,0,I was able to pay part of my tuition with profits from Moonacy Protocol! Huge thanks to the creator! Now I can relax about my family’s future,6345,0,,
@SkuxLyfe,2025-04-04 00:15:13+00:00,8jGKQ75VM2Y,2025-04-03 22:30:59+00:00,0,1,Nah this is all artificial. A fugazi for all the the old boys to buy up this dip before shit goes brrrtr going into June. By the time retail fomos in July august they will be selling before the big kaboom boom in October … that s my prediction,6254,0,,
@tpoppy9303,2025-04-04 00:33:26+00:00,8jGKQ75VM2Y,2025-04-03 22:30:59+00:00,0,0,Put your money where your mouth is,7347,0,,
@reubenabraham9113,2025-04-04 00:15:12+00:00,8jGKQ75VM2Y,2025-04-03 22:30:59+00:00,0,0,This is what happens when you put power in the hands of an idiot,6253,0,,
@HeathThomas-p4y,2025-04-04 00:13:39+00:00,8jGKQ75VM2Y,2025-04-03 22:30:59+00:00,0,1,APLD is under $6!!!!!!!!!!!!! easy double!!,6160,0,,
@abdi6873,2025-04-04 00:21:41+00:00,8jGKQ75VM2Y,2025-04-03 22:30:59+00:00,0,0,Waiting under $5,6642,0,,
