authorDisplayName,commentDatePublished,videoId,videoDatePublished,likeCount,replyCount,text,timeDifference,boolean
@JeffersonJeff-t2z,2025-09-29 05:34:54+00:00,xes9rMT9mBM,2025-09-25 00:53:34+00:00,0,0,Great tips! Consistent saving and smart investing can really build wealth over time.&quot;,362480,1
@ConnieRaquel,2025-09-29 13:14:19+00:00,nlEMfjF6YeM,2025-09-29 00:56:44+00:00,0,0,Out of everything you said ºXonedium® resonates the most with me,44255,0
@GraziaBagley,2025-09-29 13:19:10+00:00,nlEMfjF6YeM,2025-09-29 00:56:44+00:00,0,0,"ºXonedium® has the incredible edge, with $1 it is way too cheap. All the hodlers gonna unite in happiness",44546,0
@aleclester-r5x,2025-09-29 08:35:35+00:00,nlEMfjF6YeM,2025-09-29 00:56:44+00:00,0,0,GAUTHIER6  ✅¯..that&#39;s it,27531,1
@SloanCapitalReport,2025-09-29 14:09:38+00:00,nlEMfjF6YeM,2025-09-29 00:56:44+00:00,0,0,"Found her webpage on Google, I wrote her an email and scheduled a call. Thank you.",47574,1
@dunabolotte7357,2025-09-29 16:07:09+00:00,nlEMfjF6YeM,2025-09-29 00:56:44+00:00,0,0,"Great job Charlie,  That chart looks like the state of Kentucky!  :)",54625,0
@YanyaKlum,2025-09-29 13:25:23+00:00,nlEMfjF6YeM,2025-09-29 00:56:44+00:00,0,0,"hodl ºXonedium® and keep adding it, real values 🚀",44919,0
@OrysiaSavage,2025-09-29 13:13:16+00:00,nlEMfjF6YeM,2025-09-29 00:56:44+00:00,0,0,Took them five years to polish ºXonedium® at $1 it is just perfect entry,44192,0
@BrigitteKalincheno,2025-09-29 13:25:43+00:00,nlEMfjF6YeM,2025-09-29 00:56:44+00:00,0,0,You said ºXonedium® will 100x in your last vid. Can you share more details? Everyone needs to know!,44939,0
@MoneyMakerMachine-m2r,2025-09-29 16:57:08+00:00,nlEMfjF6YeM,2025-09-29 00:56:44+00:00,0,0,"Try also Rekor Systems, REKR, 50% in the last month! 🔥🚀 Check my analysis for more details!",57624,0
@AlesiaGurrola3621,2025-09-29 08:37:22+00:00,nlEMfjF6YeM,2025-09-29 00:56:44+00:00,0,0,I was skeptical at first till I decided to try. Its huge returns is awesome. I can&#39;t say much,27638,1
@SloanCapitalReport,2025-09-29 14:03:13+00:00,nlEMfjF6YeM,2025-09-29 00:56:44+00:00,0,0,same here. tech is and has been carrying for the last 10 years. i dont know if i see it slowing. yes they have high p/e ratios but they have very high e’s,47189,1
@LynnCrawford-d1f,2025-09-29 13:20:11+00:00,nlEMfjF6YeM,2025-09-29 00:56:44+00:00,0,0,Your analysis on ºXonedium® has me all in. Thanks for sharing this hidden gem 🚀,44607,0
@TracyMangum,2025-09-29 13:18:02+00:00,nlEMfjF6YeM,2025-09-29 00:56:44+00:00,0,0,Seems like perfect chance to buy ºXonedium® others go red we go green 🔥,44478,0
@BruceKnight-w1t,2025-09-29 10:25:48+00:00,nlEMfjF6YeM,2025-09-29 00:56:44+00:00,0,0,"HE&#39;S MOSTLY ON TELEGRAMS,",34144,1
@LeonAuer-l3s,2025-09-29 18:03:25+00:00,nlEMfjF6YeM,2025-09-29 00:56:44+00:00,0,0,"Nice to see this here.. His expertise in technical analysis and chart interpretation has been instrumental in my trading success. ., he has definitely delivered solutions well above my expectations.",61601,0
@OrysiaSavage,2025-09-29 13:15:21+00:00,nlEMfjF6YeM,2025-09-29 00:56:44+00:00,0,0,I trust these two: BRETT and ºXonedium®,44317,0
@DevaniSides,2025-09-29 13:25:12+00:00,nlEMfjF6YeM,2025-09-29 00:56:44+00:00,0,0,"Great prediction for ºXonedium®, they have the edge with all major listings this year, easy 100x",44908,0
@DasiWolford,2025-09-29 13:17:27+00:00,nlEMfjF6YeM,2025-09-29 00:56:44+00:00,0,0,After ºXonedium® is everywhere the rich and poor shift will become reality,44443,0
@VolkmanFern,2025-09-25 22:56:22+00:00,xes9rMT9mBM,2025-09-25 00:53:34+00:00,0,0,"HE&#39;S MOSTLY ON TELEGRAMS WITH HIS VERIFIED ACCOUNT☑, USING THE USER NAME BELOW",79368,1
@floweridforlove.2447,2025-09-29 05:24:08+00:00,xes9rMT9mBM,2025-09-25 00:53:34+00:00,0,0,"Since I started to learn trading I have realized that the most important things are patience and discipline, Waiting for the clear and right opportunity.",361834,1
@gkan93,2025-09-29 19:18:03+00:00,nlEMfjF6YeM,2025-09-29 00:56:44+00:00,0,0,Love your videos Charlie,66079,0
@MarieBrooks-q7n,2025-09-29 10:33:41+00:00,xes9rMT9mBM,2025-09-25 00:53:34+00:00,111,14,"I just want to express my heartfelt thanks — your insights and recommendations over the weekend played a key role in helping me reach $45K today. I started with just $6K last month, and through precise timing and strategic decisions, the journey has been nothing short of incredible. I’m truly grateful for the knowledge you’ve shared.",380407,1
@juanyanez755,2025-09-29 04:05:07+00:00,nlEMfjF6YeM,2025-09-29 00:56:44+00:00,1,0,Omg so fake thread brPls dont waste your time with these scammers,11303,1
@SimonBostic-i8c,2025-09-29 13:22:12+00:00,nlEMfjF6YeM,2025-09-29 00:56:44+00:00,0,0,"What a statement, damn. So its said that ºXonedium® is just about to launch and I think that will really change a lot of what was happening in the previous years, 2024 will shine yay",44728,0
@AhmadMuhammad2546,2025-09-29 05:10:44+00:00,xes9rMT9mBM,2025-09-25 00:53:34+00:00,0,0,Honestly I really need help learning this.,361030,1
@HipolitoShaw,2025-09-29 13:13:10+00:00,nlEMfjF6YeM,2025-09-29 00:56:44+00:00,0,0,"hodl ºXonedium® and keep adding it, real values 🚀",44186,0
@PamelaWilliamson-e9e,2025-09-29 10:25:11+00:00,nlEMfjF6YeM,2025-09-29 00:56:44+00:00,0,0,"Hello, I am really interested in working with your mentor because I am tired of losing so much money in trading. I have tried watching a lot of videos but I am still confused because they all have different things to say. How can I reach him ????",34107,1
@MirnaCovington,2025-09-29 13:25:35+00:00,nlEMfjF6YeM,2025-09-29 00:56:44+00:00,0,0,Thank you very much! ºXonedium® is so smart great to know,44931,0
@Fhhk-d9s,2025-09-29 03:39:19+00:00,nlEMfjF6YeM,2025-09-29 00:56:44+00:00,1,0,Am willing to invest heavily on it but as a beginner I don&#39;t want to lose my hard earned money. I wish I could get the help of a reliable pro to guide me.,9755,1
@ElizabethLane-z3q,2025-09-29 10:37:24+00:00,xes9rMT9mBM,2025-09-25 00:53:34+00:00,1,0,"He is a great mentor, since I found him I have even stop listening and watching other contents and just follow him coz I understand his teaching so well and easy for me to adopt",380630,1
@FrannieThomas-n6h,2025-09-29 13:16:03+00:00,nlEMfjF6YeM,2025-09-29 00:56:44+00:00,0,0,I am a proud participant of the big glory ºXonedium®,44359,0
@DanielShaw-z5r,2025-09-29 10:35:46+00:00,xes9rMT9mBM,2025-09-25 00:53:34+00:00,0,0,"That’s solid growth. I’ve been in the space for a while, but I still fumble entries. Are you trading off your own strategy or following someone?",380532,1
